Price,Date
211,14/06/2023
211,14/06/2023
211,15/06/2023
263,15/06/2023
263,15/06/2023
263,16/06/2023
263,16/06/2023
263,16/06/2023
263,17/06/2023
229,17/06/2023
229,17/06/2023
229,18/06/2023
229,18/06/2023
229,18/06/2023
229,19/06/2023
229,19/06/2023
229,19/06/2023
263,20/06/2023
263,20/06/2023
263,20/06/2023
263,21/06/2023
263,21/06/2023
263,21/06/2023
263,22/06/2023
263,22/06/2023
263,22/06/2023
263,23/06/2023
263,23/06/2023
263,23/06/2023
263,24/06/2023
263,24/06/2023
263,24/06/2023
263,25/06/2023
263,25/06/2023
263,25/06/2023
263,26/06/2023
263,26/06/2023
263,26/06/2023
263,27/06/2023
263,27/06/2023
263,27/06/2023
263,28/06/2023
263,28/06/2023
263,28/06/2023
263,29/06/2023
263,29/06/2023
263,29/06/2023
263,30/06/2023
263,30/06/2023
263,30/06/2023
263,01/07/2023
263,01/07/2023
263,01/07/2023
263,02/07/2023
263,02/07/2023
263,02/07/2023
263,03/07/2023
263,03/07/2023
263,03/07/2023
263,04/07/2023
263,04/07/2023
263,04/07/2023
229,05/07/2023
229,05/07/2023
239,05/07/2023
239,06/07/2023
189,06/07/2023
189,06/07/2023
189,07/07/2023
189,07/07/2023
189,07/07/2023
189,08/07/2023
189,08/07/2023
290,08/07/2023
290,09/07/2023
290,09/07/2023
290,09/07/2023
290,10/07/2023
290,10/07/2023
290,10/07/2023
290,11/07/2023
290,11/07/2023
290,12/07/2023
290,12/07/2023
290,12/07/2023
290,12/07/2023
273,15/07/2023
273,15/07/2023
263,15/07/2023
263,16/07/2023
263,16/07/2023
263,16/07/2023
263,17/07/2023
263,17/07/2023
263,17/07/2023
263,18/07/2023
263,18/07/2023
263,18/07/2023
263,19/07/2023
263,19/07/2023
263,19/07/2023
263,20/07/2023
263,20/07/2023
263,20/07/2023
263,21/07/2023
263,21/07/2023
263,21/07/2023
263,22/07/2023
263,22/07/2023
263,22/07/2023
263,23/07/2023
263,23/07/2023
263,23/07/2023
263,24/07/2023
263,24/07/2023
263,24/07/2023
263,25/07/2023
263,25/07/2023
263,25/07/2023
263,26/07/2023
263,26/07/2023
263,26/07/2023
263,27/07/2023
263,27/07/2023
263,27/07/2023
263,28/07/2023
263,28/07/2023
263,28/07/2023
263,29/07/2023
263,29/07/2023
263,29/07/2023
263,30/07/2023
263,30/07/2023
263,30/07/2023
263,31/07/2023
263,31/07/2023
263,31/07/2023
263,01/08/2023
263,01/08/2023
263,01/08/2023
263,02/08/2023
263,02/08/2023
263,02/08/2023
263,03/08/2023
263,03/08/2023
263,03/08/2023
263,04/08/2023
263,04/08/2023
263,04/08/2023
263,05/08/2023
263,05/08/2023
263,05/08/2023
263,06/08/2023
263,06/08/2023
263,06/08/2023
263,07/08/2023
263,07/08/2023
263,07/08/2023
229,09/08/2023
219,10/08/2023
219,10/08/2023
219,10/08/2023
219,11/08/2023
219,11/08/2023
219,11/08/2023
219,12/08/2023
219,12/08/2023
219,12/08/2023
219,13/08/2023
219,13/08/2023
219,13/08/2023
219,14/08/2023
219,14/08/2023
219,14/08/2023
219,15/08/2023
219,15/08/2023
219,15/08/2023
219,16/08/2023
219,16/08/2023
219,16/08/2023
219,17/08/2023
179,17/08/2023
179,17/08/2023
179,18/08/2023
179,18/08/2023
219,18/08/2023
219,19/08/2023
219,19/08/2023
219,19/08/2023
219,20/08/2023
219,20/08/2023
219,20/08/2023
219,21/08/2023
219,21/08/2023
219,21/08/2023
219,22/08/2023
219,22/08/2023
219,22/08/2023
199,23/08/2023
199,23/08/2023
219,23/08/2023
219,24/08/2023
219,24/08/2023
219,24/08/2023
219,25/08/2023
219,25/08/2023
219,25/08/2023
219,26/08/2023
219,26/08/2023
219,26/08/2023
219,27/08/2023
219,27/08/2023
219,27/08/2023
219,28/08/2023
219,28/08/2023
219,28/08/2023
219,29/08/2023
219,29/08/2023
219,29/08/2023
219,30/08/2023
219,30/08/2023
219,30/08/2023
219,31/08/2023
219,31/08/2023
219,31/08/2023
219,01/09/2023
219,01/09/2023
219,01/09/2023
219,02/09/2023
219,02/09/2023
219,02/09/2023
219,03/09/2023
219,03/09/2023
219,03/09/2023
219,04/09/2023
219,04/09/2023
219,04/09/2023
219,05/09/2023
219,05/09/2023
219,05/09/2023
219,06/09/2023
219,06/09/2023
219,06/09/2023
219,07/09/2023
219,07/09/2023
219,07/09/2023
219,08/09/2023
219,08/09/2023
219,08/09/2023
219,09/09/2023
219,09/09/2023
219,09/09/2023
219,10/09/2023
219,10/09/2023
219,10/09/2023
219,11/09/2023
219,11/09/2023
219,11/09/2023
219,12/09/2023
199,12/09/2023
199,12/09/2023
199,13/09/2023
199,13/09/2023
199,13/09/2023
199,14/09/2023
199,14/09/2023
199,14/09/2023
199,15/09/2023
199,15/09/2023
199,15/09/2023
199,16/09/2023
199,16/09/2023
199,16/09/2023
199,21/09/2023
199,22/09/2023
199,22/09/2023
199,22/09/2023
199,23/09/2023
199,23/09/2023
199,23/09/2023
199,24/09/2023
199,24/09/2023
199,24/09/2023
199,25/09/2023
199,25/09/2023
199,25/09/2023
199,26/09/2023
199,26/09/2023
199,26/09/2023
199,27/09/2023
199,27/09/2023
199,27/09/2023
199,28/09/2023
199,28/09/2023
199,28/09/2023
199,29/09/2023
199,29/09/2023
199,29/09/2023
199,30/09/2023
199,30/09/2023
199,30/09/2023
199,01/10/2023
199,01/10/2023
199,01/10/2023
199,02/10/2023
199,02/10/2023
199,02/10/2023
199,03/10/2023
199,03/10/2023
199,04/10/2023
199,04/10/2023
199,04/10/2023
199,05/10/2023
199,05/10/2023
199,05/10/2023
199,06/10/2023
199,06/10/2023
199,06/10/2023
199,07/10/2023
199,07/10/2023
199,10/10/2023
